"","brand","model","prod_class","spec_label","spec_value","url"
"3759","HP","Pavilion x360-11t computer","laptop","Video_adapter","Intel HD Graphics","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3760","HP","Pavilion x360-11t computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3761","HP","Pavilion x360-11t computer","laptop","Height","0.9","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3762","HP","Pavilion x360-11t computer","laptop","Depth","8.2","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3763","HP","Pavilion x360-11t computer","laptop","Width","12.1","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3764","HP","Pavilion x360-11t computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3765","HP","Pavilion x360-11t computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3766","HP","Pavilion x360-11t computer","laptop","Battery_capacity","31","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3767","HP","Pavilion x360-11t computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3768","HP","Pavilion x360-11t computer","laptop","EPEAT_level","Silver","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3769","HP","Pavilion x360-11t computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3770","HP","Pavilion x360-11t computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3771","HP","Pavilion x360-11t computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3772","HP","Pavilion x360-11t computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3773","HP","Pavilion x360-11t computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3774","HP","Pavilion x360-11t computer","laptop","WiFi_type","802.11n","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3775","HP","Pavilion x360-11t computer","laptop","USB_sleep_and_charge","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3776","HP","Pavilion x360-11t computer","laptop","Thunderbolt_port","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3777","HP","Pavilion x360-11t computer","laptop","Digital_video_out","Yes","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3778","HP","Pavilion x360-11t computer","laptop","Number_of_USB_ports","3","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3779","HP","Pavilion x360-11t computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3780","HP","Pavilion x360-11t computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3781","HP","Pavilion x360-11t computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3782","HP","Pavilion x360-11t computer","laptop","HDMI_output","Yes","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs"
"3783","HP","Pavilion x360-13t computer","laptop","Display_size","13.3","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3784","HP","Pavilion x360-13t computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3785","HP","Pavilion x360-13t computer","laptop","Processor","Intel Core i3-6100U 2.3GHz","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3786","HP","Pavilion x360-13t computer","laptop","Memory","4","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3787","HP","Pavilion x360-13t computer","laptop","Storage","500","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3788","HP","Pavilion x360-13t computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3789","HP","Pavilion x360-13t computer","laptop","LCD_resolution","1366 x 768","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3790","HP","Pavilion x360-13t computer","laptop","Video_adapter","Intel HD Graphics 520","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3791","HP","Pavilion x360-13t computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3792","HP","Pavilion x360-13t computer","laptop","Height","0.9","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3793","HP","Pavilion x360-13t computer","laptop","Depth","8.8","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3794","HP","Pavilion x360-13t computer","laptop","Width","12.9","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3795","HP","Pavilion x360-13t computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3796","HP","Pavilion x360-13t computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3797","HP","Pavilion x360-13t computer","laptop","Battery_capacity","49","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3798","HP","Pavilion x360-13t computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3799","HP","Pavilion x360-13t computer","laptop","EPEAT_level","Silver","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3800","HP","Pavilion x360-13t computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3801","HP","Pavilion x360-13t computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3802","HP","Pavilion x360-13t computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3803","HP","Pavilion x360-13t computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3804","HP","Pavilion x360-13t computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3805","HP","Pavilion x360-13t computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3806","HP","Pavilion x360-13t computer","laptop","USB_sleep_and_charge","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3807","HP","Pavilion x360-13t computer","laptop","Thunderbolt_port","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3808","HP","Pavilion x360-13t computer","laptop","Digital_video_out","Yes","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3809","HP","Pavilion x360-13t computer","laptop","Number_of_USB_ports","3","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3810","HP","Pavilion x360-13t computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3811","HP","Pavilion x360-13t computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3812","HP","Pavilion x360-13t computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3813","HP","Pavilion x360-13t computer","laptop","HDMI_output","Yes","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs"
"3814","HP","Spectre 13-v011dx computer","laptop","Display_size","13.3","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3815","HP","Spectre 13-v011dx computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3816","HP","Spectre 13-v011dx computer","laptop","Processor","Intel Core i7-6500U 2.5GHz","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3817","HP","Spectre 13-v011dx computer","laptop","Memory","8","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3818","HP","Spectre 13-v011dx computer","laptop","Storage","256","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3819","HP","Spectre 13-v011dx computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3820","HP","Spectre 13-v011dx computer","laptop","LCD_resolution","1920 x 1080","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3821","HP","Spectre 13-v011dx computer","laptop","Video_adapter","Intel HD Graphics 520","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3822","HP","Spectre 13-v011dx computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3823","HP","Spectre 13-v011dx computer","laptop","Height","0.5","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3824","HP","Spectre 13-v011dx computer","laptop","Depth","9","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3825","HP","Spectre 13-v011dx computer","laptop","Width","12.8","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3826","HP","Spectre 13-v011dx computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3827","HP","Spectre 13-v011dx computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3828","HP","Spectre 13-v011dx computer","laptop","Battery_capacity","38","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3829","HP","Spectre 13-v011dx computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3830","HP","Spectre 13-v011dx computer","laptop","EPEAT_level","Silver","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3831","HP","Spectre 13-v011dx computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3832","HP","Spectre 13-v011dx computer","laptop","Memory_card_reader","No","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3833","HP","Spectre 13-v011dx computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3834","HP","Spectre 13-v011dx computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3835","HP","Spectre 13-v011dx computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3836","HP","Spectre 13-v011dx computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3837","HP","Spectre 13-v011dx computer","laptop","USB_sleep_and_charge","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3838","HP","Spectre 13-v011dx computer","laptop","Thunderbolt_port","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3839","HP","Spectre 13-v011dx computer","laptop","Digital_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3840","HP","Spectre 13-v011dx computer","laptop","Number_of_USB_ports","3","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3841","HP","Spectre 13-v011dx computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3842","HP","Spectre 13-v011dx computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3843","HP","Spectre 13-v011dx computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3844","HP","Spectre 13-v011dx computer","laptop","HDMI_output","No","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs"
"3845","HP","Spectre 15-BL012DX x360 computer","laptop","Display_size","15.6","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3846","HP","Spectre 15-BL012DX x360 computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3847","HP","Spectre 15-BL012DX x360 computer","laptop","Processor","Intel Core i7-7500U 2.7GHz","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3848","HP","Spectre 15-BL012DX x360 computer","laptop","Memory","16","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3849","HP","Spectre 15-BL012DX x360 computer","laptop","Storage","512","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3850","HP","Spectre 15-BL012DX x360 computer","laptop","Video_memory","2048","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3851","HP","Spectre 15-BL012DX x360 computer","laptop","LCD_resolution","3840 x 2160","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3852","HP","Spectre 15-BL012DX x360 computer","laptop","Video_adapter","Nvidia GeForce 940MX/Intel HD Graphics 620","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3853","HP","Spectre 15-BL012DX x360 computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3854","HP","Spectre 15-BL012DX x360 computer","laptop","Height","0.8","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3855","HP","Spectre 15-BL012DX x360 computer","laptop","Depth","9.9","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3856","HP","Spectre 15-BL012DX x360 computer","laptop","Width","14.2","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3857","HP","Spectre 15-BL012DX x360 computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3858","HP","Spectre 15-BL012DX x360 computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3859","HP","Spectre 15-BL012DX x360 computer","laptop","Battery_capacity","79","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3860","HP","Spectre 15-BL012DX x360 computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3861","HP","Spectre 15-BL012DX x360 computer","laptop","EPEAT_level","Silver","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3862","HP","Spectre 15-BL012DX x360 computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3863","HP","Spectre 15-BL012DX x360 computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3864","HP","Spectre 15-BL012DX x360 computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3865","HP","Spectre 15-BL012DX x360 computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3866","HP","Spectre 15-BL012DX x360 computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3867","HP","Spectre 15-BL012DX x360 computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3868","HP","Spectre 15-BL012DX x360 computer","laptop","USB_sleep_and_charge","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3869","HP","Spectre 15-BL012DX x360 computer","laptop","Thunderbolt_port","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3870","HP","Spectre 15-BL012DX x360 computer","laptop","Digital_video_out","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3871","HP","Spectre 15-BL012DX x360 computer","laptop","Number_of_USB_ports","3","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3872","HP","Spectre 15-BL012DX x360 computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3873","HP","Spectre 15-BL012DX x360 computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3874","HP","Spectre 15-BL012DX x360 computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3875","HP","Spectre 15-BL012DX x360 computer","laptop","HDMI_output","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs"
"3876","HP","Spectre x360 13-4103dx computer","laptop","Display_size","13.3","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3877","HP","Spectre x360 13-4103dx computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3878","HP","Spectre x360 13-4103dx computer","laptop","Processor","Intel Core i7-6500U 2.5GHz","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3879","HP","Spectre x360 13-4103dx computer","laptop","Memory","8","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3880","HP","Spectre x360 13-4103dx computer","laptop","Storage","256","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3881","HP","Spectre x360 13-4103dx computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3882","HP","Spectre x360 13-4103dx computer","laptop","LCD_resolution","1920 x 1080","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3883","HP","Spectre x360 13-4103dx computer","laptop","Video_adapter","Intel HD Graphics 520","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3884","HP","Spectre x360 13-4103dx computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3885","HP","Spectre x360 13-4103dx computer","laptop","Height","0.7","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3886","HP","Spectre x360 13-4103dx computer","laptop","Depth","8.6","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3887","HP","Spectre x360 13-4103dx computer","laptop","Width","12.8","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3888","HP","Spectre x360 13-4103dx computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3889","HP","Spectre x360 13-4103dx computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3890","HP","Spectre x360 13-4103dx computer","laptop","Battery_capacity","55","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3891","HP","Spectre x360 13-4103dx computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3892","HP","Spectre x360 13-4103dx computer","laptop","EPEAT_level","Silver","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3893","HP","Spectre x360 13-4103dx computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3894","HP","Spectre x360 13-4103dx computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3895","HP","Spectre x360 13-4103dx computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3896","HP","Spectre x360 13-4103dx computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3897","HP","Spectre x360 13-4103dx computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3898","HP","Spectre x360 13-4103dx computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3899","HP","Spectre x360 13-4103dx computer","laptop","USB_sleep_and_charge","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3900","HP","Spectre x360 13-4103dx computer","laptop","Thunderbolt_port","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3901","HP","Spectre x360 13-4103dx computer","laptop","Digital_video_out","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3902","HP","Spectre x360 13-4103dx computer","laptop","Number_of_USB_ports","3","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3903","HP","Spectre x360 13-4103dx computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3904","HP","Spectre x360 13-4103dx computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3905","HP","Spectre x360 13-4103dx computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3906","HP","Spectre x360 13-4103dx computer","laptop","HDMI_output","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs"
"3907","HP","Spectre x360 13-AC013DX computer","laptop","Display_size","13.3","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3908","HP","Spectre x360 13-AC013DX computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3909","HP","Spectre x360 13-AC013DX computer","laptop","Processor","Intel Core i7-7500U 2.7GHz","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3910","HP","Spectre x360 13-AC013DX computer","laptop","Memory","8","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3911","HP","Spectre x360 13-AC013DX computer","laptop","Storage","256","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3912","HP","Spectre x360 13-AC013DX computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3913","HP","Spectre x360 13-AC013DX computer","laptop","LCD_resolution","1920 x 1080","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3914","HP","Spectre x360 13-AC013DX computer","laptop","Video_adapter","Intel HD Graphics 620","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3915","HP","Spectre x360 13-AC013DX computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3916","HP","Spectre x360 13-AC013DX computer","laptop","Height","0.6","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3917","HP","Spectre x360 13-AC013DX computer","laptop","Depth","8.6","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3918","HP","Spectre x360 13-AC013DX computer","laptop","Width","12.1","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3919","HP","Spectre x360 13-AC013DX computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3920","HP","Spectre x360 13-AC013DX computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3921","HP","Spectre x360 13-AC013DX computer","laptop","Battery_capacity","60","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3922","HP","Spectre x360 13-AC013DX computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3923","HP","Spectre x360 13-AC013DX computer","laptop","EPEAT_level","Silver","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3924","HP","Spectre x360 13-AC013DX computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3925","HP","Spectre x360 13-AC013DX computer","laptop","Memory_card_reader","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3926","HP","Spectre x360 13-AC013DX computer","laptop","Facial_recognition","Windows Hello","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3927","HP","Spectre x360 13-AC013DX computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3928","HP","Spectre x360 13-AC013DX computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3929","HP","Spectre x360 13-AC013DX computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3930","HP","Spectre x360 13-AC013DX computer","laptop","USB_sleep_and_charge","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3931","HP","Spectre x360 13-AC013DX computer","laptop","Thunderbolt_port","Yes","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3932","HP","Spectre x360 13-AC013DX computer","laptop","Digital_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3933","HP","Spectre x360 13-AC013DX computer","laptop","Number_of_USB_ports","3","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3934","HP","Spectre x360 13-AC013DX computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
"3935","HP","Spectre x360 13-AC013DX computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs"
